2026-07-30 17:54:55 WARNING  | DexSniper            | AI client disabled — no valid API key.
2026-07-30 20:37:25 INFO     | DexSniper            |   Scams filtered: 0
2026-07-30 20:37:25 INFO     | DexSniper            |   Trades executed: 180
2026-07-30 20:37:25 INFO     | DexSniper            |   Total invested: 8.999999999999993 BSC
2026-07-30 20:37:25 INFO     | DexSniper            | ==================================================
2026-07-30 20:37:26 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 20:37:56 INFO     | DexSniper            | 🆕 New pair detected! Token: 0xEf8c0972... Pair: 0xFA3D6134...
2026-07-30 20:37:57 INFO     | DexSniper            |   → BUSD (BUSD)
2026-07-30 20:37:57 INFO     | DexSniper            |   → ✅ Passed checks: Passed basic checks
2026-07-30 20:37:57 INFO     | DexSniper            | 🎯 SNIPE: BUSD (BUSD) — 0.05 BSC invested
2026-07-30 20:37:57 INFO     | DexSniper            | 🆕 New pair detected! Token: 0x47684600... Pair: 0xC2aB5d74...
2026-07-30 20:37:58 INFO     | DexSniper            |   → DOGELON (DOGELON)
2026-07-30 20:37:58 WARNING  | DexSniper            |   → 🚫 SCAM DETECTED: Scam patterns matched: elon, doge
2026-07-30 20:37:58 INFO     | DexSniper            | ==================================================
2026-07-30 20:37:58 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 20:37:58 INFO     | DexSniper            |   Runtime: 2:39:25.389817
2026-07-30 20:37:58 INFO     | DexSniper            |   Pairs detected: 188
2026-07-30 20:37:58 INFO     | DexSniper            |   Scams filtered: 1
2026-07-30 20:37:58 INFO     | DexSniper            |   Trades executed: 181
2026-07-30 20:37:58 INFO     | DexSniper            |   Total invested: 9.049999999999994 BSC
2026-07-30 20:37:58 INFO     | DexSniper            | ==================================================
2026-07-30 20:37:58 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 20:38:29 INFO     | DexSniper            | ==================================================
2026-07-30 20:38:29 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 20:38:29 INFO     | DexSniper            |   Runtime: 2:39:56.140946
2026-07-30 20:38:29 INFO     | DexSniper            |   Pairs detected: 188
2026-07-30 20:38:29 INFO     | DexSniper            |   Scams filtered: 1
2026-07-30 20:38:29 INFO     | DexSniper            |   Trades executed: 181
2026-07-30 20:38:29 INFO     | DexSniper            |   Total invested: 9.049999999999994 BSC
2026-07-30 20:38:29 INFO     | DexSniper            | ==================================================
2026-07-30 20:38:29 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 20:38:59 INFO     | DexSniper            | ==================================================
2026-07-30 20:38:59 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 20:38:59 INFO     | DexSniper            |   Runtime: 2:40:27.074111
2026-07-30 20:38:59 INFO     | DexSniper            |   Pairs detected: 188
2026-07-30 20:38:59 INFO     | DexSniper            |   Scams filtered: 1
2026-07-30 20:38:59 INFO     | DexSniper            |   Trades executed: 181
2026-07-30 20:38:59 INFO     | DexSniper            |   Total invested: 9.049999999999994 BSC
2026-07-30 20:38:59 INFO     | DexSniper            | ==================================================
2026-07-30 20:38:59 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 20:39:30 INFO     | DexSniper            | 🆕 New pair detected! Token: 0xcfb0A5dc... Pair: 0x2208A06C...
2026-07-30 20:39:31 INFO     | DexSniper            |   → BNB Trenchers Ai (Trenchers)
2026-07-30 20:39:31 INFO     | DexSniper            |   → ✅ Passed checks: Passed basic checks
2026-07-30 20:39:31 INFO     | DexSniper            | 🎯 SNIPE: BNB Trenchers Ai (Trenchers) — 0.05 BSC invested
2026-07-30 20:39:31 INFO     | DexSniper            | ==================================================
2026-07-30 20:39:31 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 20:39:31 INFO     | DexSniper            |   Runtime: 2:40:58.214083
2026-07-30 20:39:31 INFO     | DexSniper            |   Pairs detected: 189
2026-07-30 20:39:31 INFO     | DexSniper            |   Scams filtered: 1
2026-07-30 20:39:31 INFO     | DexSniper            |   Trades executed: 182
2026-07-30 20:39:31 INFO     | DexSniper            |   Total invested: 9.099999999999994 BSC
2026-07-30 20:39:31 INFO     | DexSniper            | ==================================================
2026-07-30 20:39:31 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 20:40:01 INFO     | DexSniper            | ==================================================
2026-07-30 20:40:01 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 20:40:01 INFO     | DexSniper            |   Runtime: 2:41:28.507657
2026-07-30 20:40:01 INFO     | DexSniper            |   Pairs detected: 189
2026-07-30 20:40:01 INFO     | DexSniper            |   Scams filtered: 1
2026-07-30 20:40:01 INFO     | DexSniper            |   Trades executed: 182
2026-07-30 20:40:01 INFO     | DexSniper            |   Total invested: 9.099999999999994 BSC
2026-07-30 20:40:01 INFO     | DexSniper            | ==================================================
2026-07-30 20:40:01 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 20:40:31 INFO     | DexSniper            | 🆕 New pair detected! Token: 0xE6Ae41e1... Pair: 0x61A4688f...
2026-07-30 20:40:32 INFO     | DexSniper            |   → UrAnus (UrAnus)
2026-07-30 20:40:32 INFO     | DexSniper            |   → ✅ Passed checks: Passed basic checks
2026-07-30 20:40:32 INFO     | DexSniper            | 🎯 SNIPE: UrAnus (UrAnus) — 0.05 BSC invested
2026-07-30 20:40:32 INFO     | DexSniper            | ==================================================
2026-07-30 20:40:32 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 20:40:32 INFO     | DexSniper            |   Runtime: 2:42:00.066260
2026-07-30 20:40:32 INFO     | DexSniper            |   Pairs detected: 190
2026-07-30 20:40:32 INFO     | DexSniper            |   Scams filtered: 1
2026-07-30 20:40:32 INFO     | DexSniper            |   Trades executed: 183
2026-07-30 20:40:32 INFO     | DexSniper            |   Total invested: 9.149999999999995 BSC
2026-07-30 20:40:32 INFO     | DexSniper            | ==================================================
2026-07-30 20:40:32 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 20:41:03 INFO     | DexSniper            | ==================================================
2026-07-30 20:41:03 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 20:41:03 INFO     | DexSniper            |   Runtime: 2:42:30.372399
2026-07-30 20:41:03 INFO     | DexSniper            |   Pairs detected: 190
2026-07-30 20:41:03 INFO     | DexSniper            |   Scams filtered: 1
2026-07-30 20:41:03 INFO     | DexSniper            |   Trades executed: 183
2026-07-30 20:41:03 INFO     | DexSniper            |   Total invested: 9.149999999999995 BSC
2026-07-30 20:41:03 INFO     | DexSniper            | ==================================================
2026-07-30 20:41:03 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 20:41:33 INFO     | DexSniper            | ==================================================
2026-07-30 20:41:33 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 20:41:33 INFO     | DexSniper            |   Runtime: 2:43:00.646852
2026-07-30 20:41:33 INFO     | DexSniper            |   Pairs detected: 190
2026-07-30 20:41:33 INFO     | DexSniper            |   Scams filtered: 1
2026-07-30 20:41:33 INFO     | DexSniper            |   Trades executed: 183
2026-07-30 20:41:33 INFO     | DexSniper            |   Total invested: 9.149999999999995 BSC
2026-07-30 20:41:33 INFO     | DexSniper            | ==================================================
2026-07-30 20:41:33 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 20:42:03 INFO     | DexSniper            | ==================================================
2026-07-30 20:42:03 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 20:42:03 INFO     | DexSniper            |   Runtime: 2:43:30.949417
2026-07-30 20:42:03 INFO     | DexSniper            |   Pairs detected: 190
2026-07-30 20:42:03 INFO     | DexSniper            |   Scams filtered: 1
2026-07-30 20:42:03 INFO     | DexSniper            |   Trades executed: 183
2026-07-30 20:42:03 INFO     | DexSniper            |   Total invested: 9.149999999999995 BSC
2026-07-30 20:42:03 INFO     | DexSniper            | ==================================================
2026-07-30 20:42:03 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 20:42:34 INFO     | DexSniper            | ==================================================
2026-07-30 20:42:34 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 20:42:34 INFO     | DexSniper            |   Runtime: 2:44:01.304355
2026-07-30 20:42:34 INFO     | DexSniper            |   Pairs detected: 190
2026-07-30 20:42:34 INFO     | DexSniper            |   Scams filtered: 1
2026-07-30 20:42:34 INFO     | DexSniper            |   Trades executed: 183
2026-07-30 20:42:34 INFO     | DexSniper            |   Total invested: 9.149999999999995 BSC
2026-07-30 20:42:34 INFO     | DexSniper            | ==================================================
2026-07-30 20:42:34 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 20:43:04 INFO     | DexSniper            | ==================================================
2026-07-30 20:43:04 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 20:43:04 INFO     | DexSniper            |   Runtime: 2:44:31.603935
2026-07-30 20:43:04 INFO     | DexSniper            |   Pairs detected: 190
2026-07-30 20:43:04 INFO     | DexSniper            |   Scams filtered: 1
2026-07-30 20:43:04 INFO     | DexSniper            |   Trades executed: 183
2026-07-30 20:43:04 INFO     | DexSniper            |   Total invested: 9.149999999999995 BSC
2026-07-30 20:43:04 INFO     | DexSniper            | ==================================================
2026-07-30 20:43:04 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 20:43:34 INFO     | DexSniper            | ==================================================
2026-07-30 20:43:34 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 20:43:34 INFO     | DexSniper            |   Runtime: 2:45:01.894464
2026-07-30 20:43:34 INFO     | DexSniper            |   Pairs detected: 190
2026-07-30 20:43:34 INFO     | DexSniper            |   Scams filtered: 1
2026-07-30 20:43:34 INFO     | DexSniper            |   Trades executed: 183
2026-07-30 20:43:34 INFO     | DexSniper            |   Total invested: 9.149999999999995 BSC
2026-07-30 20:43:34 INFO     | DexSniper            | ==================================================
2026-07-30 20:43:34 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 20:44:05 INFO     | DexSniper            | ==================================================
2026-07-30 20:44:05 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 20:44:05 INFO     | DexSniper            |   Runtime: 2:45:32.182169
2026-07-30 20:44:05 INFO     | DexSniper            |   Pairs detected: 190
2026-07-30 20:44:05 INFO     | DexSniper            |   Scams filtered: 1
2026-07-30 20:44:05 INFO     | DexSniper            |   Trades executed: 183
2026-07-30 20:44:05 INFO     | DexSniper            |   Total invested: 9.149999999999995 BSC
2026-07-30 20:44:05 INFO     | DexSniper            | ==================================================
2026-07-30 20:44:05 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 20:44:35 INFO     | DexSniper            | ==================================================
2026-07-30 20:44:35 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 20:44:35 INFO     | DexSniper            |   Runtime: 2:46:02.515165
2026-07-30 20:44:35 INFO     | DexSniper            |   Pairs detected: 190
2026-07-30 20:44:35 INFO     | DexSniper            |   Scams filtered: 1
2026-07-30 20:44:35 INFO     | DexSniper            |   Trades executed: 183
2026-07-30 20:44:35 INFO     | DexSniper            |   Total invested: 9.149999999999995 BSC
2026-07-30 20:44:35 INFO     | DexSniper            | ==================================================
2026-07-30 20:44:35 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 20:45:06 INFO     | DexSniper            | ==================================================
2026-07-30 20:45:06 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 20:45:06 INFO     | DexSniper            |   Runtime: 2:46:33.172285
2026-07-30 20:45:06 INFO     | DexSniper            |   Pairs detected: 190
2026-07-30 20:45:06 INFO     | DexSniper            |   Scams filtered: 1
2026-07-30 20:45:06 INFO     | DexSniper            |   Trades executed: 183
2026-07-30 20:45:06 INFO     | DexSniper            |   Total invested: 9.149999999999995 BSC
2026-07-30 20:45:06 INFO     | DexSniper            | ==================================================
2026-07-30 20:45:06 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 20:45:36 INFO     | DexSniper            | ==================================================
2026-07-30 20:45:36 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 20:45:36 INFO     | DexSniper            |   Runtime: 2:47:03.521733
2026-07-30 20:45:36 INFO     | DexSniper            |   Pairs detected: 190
2026-07-30 20:45:36 INFO     | DexSniper            |   Scams filtered: 1
2026-07-30 20:45:36 INFO     | DexSniper            |   Trades executed: 183
2026-07-30 20:45:36 INFO     | DexSniper            |   Total invested: 9.149999999999995 BSC
2026-07-30 20:45:36 INFO     | DexSniper            | ==================================================
2026-07-30 20:45:36 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 20:46:06 INFO     | DexSniper            | ==================================================
2026-07-30 20:46:06 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 20:46:06 INFO     | DexSniper            |   Runtime: 2:47:33.922503
2026-07-30 20:46:06 INFO     | DexSniper            |   Pairs detected: 190
2026-07-30 20:46:06 INFO     | DexSniper            |   Scams filtered: 1
2026-07-30 20:46:06 INFO     | DexSniper            |   Trades executed: 183
2026-07-30 20:46:06 INFO     | DexSniper            |   Total invested: 9.149999999999995 BSC
2026-07-30 20:46:06 INFO     | DexSniper            | ==================================================
2026-07-30 20:46:06 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 20:46:37 INFO     | DexSniper            | 🆕 New pair detected! Token: 0x6e539668... Pair: 0x4E9507bc...
2026-07-30 20:46:38 INFO     | DexSniper            |   → Musk 2.0 (M)
2026-07-30 20:46:38 INFO     | DexSniper            |   → ✅ Passed checks: Passed basic checks
2026-07-30 20:46:38 INFO     | DexSniper            | 🎯 SNIPE: Musk 2.0 (M) — 0.05 BSC invested
2026-07-30 20:46:38 INFO     | DexSniper            | ==================================================
2026-07-30 20:46:38 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 20:46:38 INFO     | DexSniper            |   Runtime: 2:48:05.952820
2026-07-30 20:46:38 INFO     | DexSniper            |   Pairs detected: 191
2026-07-30 20:46:38 INFO     | DexSniper            |   Scams filtered: 1
2026-07-30 20:46:38 INFO     | DexSniper            |   Trades executed: 184
2026-07-30 20:46:38 INFO     | DexSniper            |   Total invested: 9.199999999999996 BSC
2026-07-30 20:46:38 INFO     | DexSniper            | ==================================================
2026-07-30 20:46:38 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 20:47:09 INFO     | DexSniper            | ==================================================
2026-07-30 20:47:09 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 20:47:09 INFO     | DexSniper            |   Runtime: 2:48:36.326480
2026-07-30 20:47:09 INFO     | DexSniper            |   Pairs detected: 191
2026-07-30 20:47:09 INFO     | DexSniper            |   Scams filtered: 1
2026-07-30 20:47:09 INFO     | DexSniper            |   Trades executed: 184
2026-07-30 20:47:09 INFO     | DexSniper            |   Total invested: 9.199999999999996 BSC
2026-07-30 20:47:09 INFO     | DexSniper            | ==================================================
2026-07-30 20:47:09 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 20:47:39 INFO     | DexSniper            | ==================================================
2026-07-30 20:47:39 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 20:47:39 INFO     | DexSniper            |   Runtime: 2:49:06.630681
2026-07-30 20:47:39 INFO     | DexSniper            |   Pairs detected: 191
2026-07-30 20:47:39 INFO     | DexSniper            |   Scams filtered: 1
2026-07-30 20:47:39 INFO     | DexSniper            |   Trades executed: 184
2026-07-30 20:47:39 INFO     | DexSniper            |   Total invested: 9.199999999999996 BSC
2026-07-30 20:47:39 INFO     | DexSniper            | ==================================================
2026-07-30 20:47:39 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 20:48:09 INFO     | DexSniper            | ==================================================
2026-07-30 20:48:09 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 20:48:09 INFO     | DexSniper            |   Runtime: 2:49:36.981036
2026-07-30 20:48:09 INFO     | DexSniper            |   Pairs detected: 191
2026-07-30 20:48:09 INFO     | DexSniper            |   Scams filtered: 1
2026-07-30 20:48:09 INFO     | DexSniper            |   Trades executed: 184
2026-07-30 20:48:09 INFO     | DexSniper            |   Total invested: 9.199999999999996 BSC
2026-07-30 20:48:09 INFO     | DexSniper            | ==================================================
2026-07-30 20:48:09 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 20:48:40 INFO     | DexSniper            | ==================================================
2026-07-30 20:48:40 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 20:48:40 INFO     | DexSniper            |   Runtime: 2:50:07.777724
2026-07-30 20:48:40 INFO     | DexSniper            |   Pairs detected: 191
2026-07-30 20:48:40 INFO     | DexSniper            |   Scams filtered: 1
2026-07-30 20:48:40 INFO     | DexSniper            |   Trades executed: 184
2026-07-30 20:48:40 INFO     | DexSniper            |   Total invested: 9.199999999999996 BSC
2026-07-30 20:48:40 INFO     | DexSniper            | ==================================================
2026-07-30 20:48:40 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 20:49:10 INFO     | DexSniper            | ==================================================
2026-07-30 20:49:10 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 20:49:10 INFO     | DexSniper            |   Runtime: 2:50:37.988376
2026-07-30 20:49:10 INFO     | DexSniper            |   Pairs detected: 191
2026-07-30 20:49:10 INFO     | DexSniper            |   Scams filtered: 1
2026-07-30 20:49:10 INFO     | DexSniper            |   Trades executed: 184
2026-07-30 20:49:10 INFO     | DexSniper            |   Total invested: 9.199999999999996 BSC
2026-07-30 20:49:10 INFO     | DexSniper            | ==================================================
2026-07-30 20:49:10 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 20:50:00 ERROR    | DexSniper            | Error fetching events: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-07-30 20:50:00 INFO     | DexSniper            | ==================================================
2026-07-30 20:50:00 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 20:50:00 INFO     | DexSniper            |   Runtime: 2:51:27.228593
2026-07-30 20:50:00 INFO     | DexSniper            |   Pairs detected: 191
2026-07-30 20:50:00 INFO     | DexSniper            |   Scams filtered: 1
2026-07-30 20:50:00 INFO     | DexSniper            |   Trades executed: 184
2026-07-30 20:50:00 INFO     | DexSniper            |   Total invested: 9.199999999999996 BSC
2026-07-30 20:50:00 INFO     | DexSniper            | ==================================================
2026-07-30 20:50:00 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 20:50:30 INFO     | DexSniper            | ==================================================
2026-07-30 20:50:30 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 20:50:30 INFO     | DexSniper            |   Runtime: 2:51:58.041543
2026-07-30 20:50:30 INFO     | DexSniper            |   Pairs detected: 191
2026-07-30 20:50:30 INFO     | DexSniper            |   Scams filtered: 1
2026-07-30 20:50:30 INFO     | DexSniper            |   Trades executed: 184
2026-07-30 20:50:30 INFO     | DexSniper            |   Total invested: 9.199999999999996 BSC
2026-07-30 20:50:30 INFO     | DexSniper            | ==================================================
2026-07-30 20:50:30 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 20:51:31 ERROR    | DexSniper            | Error fetching events: HTTPSConnectionPool(host='bsc-dataseed.binance.org', port=443): Read timed out.
2026-07-30 20:51:31 INFO     | DexSniper            | ==================================================
2026-07-30 20:51:31 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 20:51:31 INFO     | DexSniper            |   Runtime: 2:52:58.266438
2026-07-30 20:51:31 INFO     | DexSniper            |   Pairs detected: 191
2026-07-30 20:51:31 INFO     | DexSniper            |   Scams filtered: 1
2026-07-30 20:51:31 INFO     | DexSniper            |   Trades executed: 184
2026-07-30 20:51:31 INFO     | DexSniper            |   Total invested: 9.199999999999996 BSC
2026-07-30 20:51:31 INFO     | DexSniper            | ==================================================
2026-07-30 20:51:31 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 20:52:02 INFO     | DexSniper            | 🆕 New pair detected! Token: 0x99a1e84E... Pair: 0x1B2acd37...
2026-07-30 20:52:52 WARNING  | DexSniper            |   → Cannot read token info. Skipping.
2026-07-30 20:52:52 INFO     | DexSniper            | ==================================================
2026-07-30 20:52:52 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 20:52:52 INFO     | DexSniper            |   Runtime: 2:54:19.660244
2026-07-30 20:52:52 INFO     | DexSniper            |   Pairs detected: 192
2026-07-30 20:52:52 INFO     | DexSniper            |   Scams filtered: 1
2026-07-30 20:52:52 INFO     | DexSniper            |   Trades executed: 184
2026-07-30 20:52:52 INFO     | DexSniper            |   Total invested: 9.199999999999996 BSC
2026-07-30 20:52:52 INFO     | DexSniper            | ==================================================
2026-07-30 20:52:52 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 20:53:23 INFO     | DexSniper            | ==================================================
2026-07-30 20:53:23 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 20:53:23 INFO     | DexSniper            |   Runtime: 2:54:50.450424
2026-07-30 20:53:23 INFO     | DexSniper            |   Pairs detected: 192
2026-07-30 20:53:23 INFO     | DexSniper            |   Scams filtered: 1
2026-07-30 20:53:23 INFO     | DexSniper            |   Trades executed: 184
2026-07-30 20:53:23 INFO     | DexSniper            |   Total invested: 9.199999999999996 BSC
2026-07-30 20:53:23 INFO     | DexSniper            | ==================================================
2026-07-30 20:53:23 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 20:53:53 INFO     | DexSniper            | ==================================================
2026-07-30 20:53:53 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 20:53:53 INFO     | DexSniper            |   Runtime: 2:55:20.673431
2026-07-30 20:53:53 INFO     | DexSniper            |   Pairs detected: 192
2026-07-30 20:53:53 INFO     | DexSniper            |   Scams filtered: 1
2026-07-30 20:53:53 INFO     | DexSniper            |   Trades executed: 184
2026-07-30 20:53:53 INFO     | DexSniper            |   Total invested: 9.199999999999996 BSC
2026-07-30 20:53:53 INFO     | DexSniper            | ==================================================
2026-07-30 20:53:53 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 20:54:42 ERROR    | DexSniper            | Error fetching events: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-07-30 20:54:42 INFO     | DexSniper            | ==================================================
2026-07-30 20:54:42 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 20:54:42 INFO     | DexSniper            |   Runtime: 2:56:09.924613
2026-07-30 20:54:42 INFO     | DexSniper            |   Pairs detected: 192
2026-07-30 20:54:42 INFO     | DexSniper            |   Scams filtered: 1
2026-07-30 20:54:42 INFO     | DexSniper            |   Trades executed: 184
2026-07-30 20:54:42 INFO     | DexSniper            |   Total invested: 9.199999999999996 BSC
2026-07-30 20:54:42 INFO     | DexSniper            | ==================================================
2026-07-30 20:54:42 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 20:55:13 INFO     | DexSniper            | 🆕 New pair detected! Token: 0x6D2A9aa2... Pair: 0x702994a0...
2026-07-30 20:55:33 WARNING  | DexSniper            |   → Cannot read token info. Skipping.
2026-07-30 20:55:33 INFO     | DexSniper            | ==================================================
2026-07-30 20:55:33 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 20:55:33 INFO     | DexSniper            |   Runtime: 2:57:00.753619
2026-07-30 20:55:33 INFO     | DexSniper            |   Pairs detected: 193
2026-07-30 20:55:33 INFO     | DexSniper            |   Scams filtered: 1
2026-07-30 20:55:33 INFO     | DexSniper            |   Trades executed: 184
2026-07-30 20:55:33 INFO     | DexSniper            |   Total invested: 9.199999999999996 BSC
2026-07-30 20:55:33 INFO     | DexSniper            | ==================================================
2026-07-30 20:55:33 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 20:56:04 INFO     | DexSniper            | ==================================================
2026-07-30 20:56:04 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 20:56:04 INFO     | DexSniper            |   Runtime: 2:57:31.561170
2026-07-30 20:56:04 INFO     | DexSniper            |   Pairs detected: 193
2026-07-30 20:56:04 INFO     | DexSniper            |   Scams filtered: 1
2026-07-30 20:56:04 INFO     | DexSniper            |   Trades executed: 184
2026-07-30 20:56:04 INFO     | DexSniper            |   Total invested: 9.199999999999996 BSC
2026-07-30 20:56:04 INFO     | DexSniper            | ==================================================
2026-07-30 20:56:04 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 20:56:34 INFO     | DexSniper            | ==================================================
2026-07-30 20:56:34 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 20:56:34 INFO     | DexSniper            |   Runtime: 2:58:01.892147
2026-07-30 20:56:34 INFO     | DexSniper            |   Pairs detected: 193
2026-07-30 20:56:34 INFO     | DexSniper            |   Scams filtered: 1
2026-07-30 20:56:34 INFO     | DexSniper            |   Trades executed: 184
2026-07-30 20:56:34 INFO     | DexSniper            |   Total invested: 9.199999999999996 BSC
2026-07-30 20:56:34 INFO     | DexSniper            | ==================================================
2026-07-30 20:56:34 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 20:57:24 ERROR    | DexSniper            | Error fetching events: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-07-30 20:57:24 INFO     | DexSniper            | ==================================================
2026-07-30 20:57:24 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 20:57:24 INFO     | DexSniper            |   Runtime: 2:58:51.162790
2026-07-30 20:57:24 INFO     | DexSniper            |   Pairs detected: 193
2026-07-30 20:57:24 INFO     | DexSniper            |   Scams filtered: 1
2026-07-30 20:57:24 INFO     | DexSniper            |   Trades executed: 184
2026-07-30 20:57:24 INFO     | DexSniper            |   Total invested: 9.199999999999996 BSC
2026-07-30 20:57:24 INFO     | DexSniper            | ==================================================
2026-07-30 20:57:24 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 20:57:54 INFO     | DexSniper            | ==================================================
2026-07-30 20:57:54 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 20:57:54 INFO     | DexSniper            |   Runtime: 2:59:21.986253
2026-07-30 20:57:54 INFO     | DexSniper            |   Pairs detected: 193
2026-07-30 20:57:54 INFO     | DexSniper            |   Scams filtered: 1
2026-07-30 20:57:54 INFO     | DexSniper            |   Trades executed: 184
2026-07-30 20:57:54 INFO     | DexSniper            |   Total invested: 9.199999999999996 BSC
2026-07-30 20:57:54 INFO     | DexSniper            | ==================================================
2026-07-30 20:57:54 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 20:58:55 ERROR    | DexSniper            | Error fetching events: HTTPSConnectionPool(host='bsc-dataseed.binance.org', port=443): Read timed out.
2026-07-30 20:58:55 INFO     | DexSniper            | ==================================================
2026-07-30 20:58:55 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 20:58:55 INFO     | DexSniper            |   Runtime: 3:00:22.216716
2026-07-30 20:58:55 INFO     | DexSniper            |   Pairs detected: 193
2026-07-30 20:58:55 INFO     | DexSniper            |   Scams filtered: 1
2026-07-30 20:58:55 INFO     | DexSniper            |   Trades executed: 184
2026-07-30 20:58:55 INFO     | DexSniper            |   Total invested: 9.199999999999996 BSC
2026-07-30 20:58:55 INFO     | DexSniper            | ==================================================
2026-07-30 20:58:55 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 20:59:25 INFO     | DexSniper            | 🆕 New pair detected! Token: 0x11051aBB... Pair: 0x45A39B4f...
2026-07-30 21:00:16 WARNING  | DexSniper            |   → Cannot read token info. Skipping.
2026-07-30 21:00:16 INFO     | DexSniper            | ==================================================
